beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,1.0,4.6,1025,0.0,0.030721106180323823,0.06319787742971834,-42.158043205983354,8.317386621127794,,,9.122804630234414,31.89258522168961,24.9417138399013,46.74613491293998,34.06451847013572,52.41408765720696
0.01,1.0,5.0,1015,0.0,0.016792419508756106,0.04182286859413758,-42.073518874797415,8.575481706401575,,,9.67471314137259,33.410616790048735,24.124765461499603,44.778327823069716,33.79947860287219,51.522250721794485
0.01,1.4,0.01,1326,0.0,0.0017106443149109362,0.00845587300313902,-47.392264472113716,7.79111007340414,,,2.5010482753591483,20.792550622947143,32.4566560927587,49.80676359117103,34.95770436811784,52.44696038321809
0.01,1.4,0.2,1334,0.0,0.008530166374330126,0.03437346786014355,-40.48609038097103,9.199242937115413,,,2.6429584765646315,21.25761945971784,31.743920627125735,49.5641408870941,34.38687910369037,52.35155740387716
0.01,1.4,0.6,1267,0.0,0.008594547563775274,0.030285765051808446,-42.54118134509558,8.861450355125495,,,3.5761902116549082,23.915309329934136,31.52602633187045,49.50300109433269,35.102216543525365,52.8865812576659
0.01,1.4,1.0,1233,0.0,0.011933497655514689,0.03815694229457561,-41.141839912345816,9.61156875275865,,,4.346986089644513,24.553080252043905,30.377152793111062,48.64389877005083,34.724138882755575,52.009325482749155
0.01,1.4,1.4,1227,0.0,0.01689468638723589,0.046452554433130164,-39.6770511203342,9.18336456053912,,,5.16585472658602,26.665083094905274,29.62669002134764,47.67224274384977,34.79254474793366,51.74512803694553
0.01,1.4,1.8,1128,0.0,0.011912685759520491,0.03648456047025996,-42.915557756336455,7.563781515010594,,,5.616213054069087,27.74080081748262,29.525576845618275,48.65736232987078,35.14178989968737,52.96629111572466
0.01,1.4,2.2,1176,0.0,0.017693659075258755,0.04794241794736845,-42.60743217948098,8.218574912964215,,,5.724499954747036,27.25250128304881,26.161869852475338,46.07992003559975,31.886369807222373,50.660777183325195
0.01,1.4,2.6,1132,0.0,0.01311765542720863,0.0411169095735823,-42.17497943531383,8.32096133195159,,,7.303600279062936,31.929166904370863,27.74564882132628,46.346092867683616,35.049249100389225,52.555907781020544
0.01,1.4,3.0,1061,0.0,0.0168946865703749,0.045183188053443776,-42.13180904112001,8.548568263979384,,,7.826240727995718,32.36937459189989,26.99754339680355,46.0660615554572,34.82378412479927,52.414269564270704
