beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std,update
0.01,0.4,0.6,11,0.0,0.10626966303042144,0.14277296399912834,-33.25287675857544,13.86705061306197,,,75.55083889225793,50.36260133196631,0.0871304796358643,3.011426496941118,75.6379693718938,50.321908404738984,1.5162696630304215
0.01,0.4,0.8,11,0.0,0.04777041348541988,0.05433279278893639,-34.93077775410244,12.667666130421344,,,75.67678710828594,50.654082095196344,0.11108439277350284,3.4659743907420437,75.78787150105944,50.60667584351466,1.6577704134854199
0.01,0.4,1.0,11,0.0,0.10488250038838466,0.12551611501738083,-38.72331688620827,1.4526152270302175,,,75.72050809732136,50.72764459235467,0.09812027714399348,3.659417811880809,75.81862837446535,50.71316908931189,1.9148825003883847
0.01,0.4,1.2,11,0.0,0.03316185691139574,0.05930284910284046,-35.62495565414429,5.258963416055423,,,74.81554842901758,50.873098232652495,0.0633178925010655,2.5674389597978324,74.87886632151866,50.844757274529805,2.0431618569113956
0.01,0.4,1.4,11,0.0,0.22818825461645986,0.4628560864840125,-39.77759255303277,3.2666789212072334,,,73.02535739428029,52.35992491995046,0.12633391185552278,3.808606353048369,73.15169130613582,52.322229272240314,2.4381882546164597
0.01,0.4,1.6,11,0.0,0.060818412087157096,0.057517952698679334,-32.008274350847515,11.857804372941695,,,75.06159480896027,50.98936412659114,0.07405316494514838,2.776427318741164,75.1356479739054,50.955926769256216,2.4708184120871572
0.01,0.4,1.8,11,0.0,0.04094297235661193,0.05672579682785554,-32.5184291601181,17.657670383547952,,,75.13389681576635,50.71349600181758,0.08063447564054284,2.9744126596379914,75.2145312914069,50.68124691783273,2.6509429723566122
0.01,0.4,2.0,11,0.0,0.0444759022105733,0.08459421549978714,-356.7556578318278,556.2240134467296,,,75.73716607379508,50.81233357910006,0.06103089907233033,2.5206732239140757,75.7981969728674,50.78387764962077,2.8544759022105732
0.01,0.6,0.01,11,0.0,0.061772086403568904,0.07912662976523034,-37.994588470458986,1.2310741751640353,,,75.7109670618132,50.92667950668113,0.10253913067761349,3.2666295573076245,75.81350619249082,50.878979505787484,0.881772086403569
0.01,0.6,0.2,11,0.0,0.0742998990145419,0.09811359193838444,-39.5289306640625,1.4144644354373557,,,74.62032404596931,51.07955644788704,0.10030492697801316,3.3685553979195944,74.72062897294732,51.044082582656685,1.0842998990145418
0.01,0.6,0.4,11,0.0,0.057502226396032245,0.05598795409203798,-36.31135114034017,5.26022774676034,,,74.54466616413306,50.52378872994784,0.11996244957214848,3.5329815830660043,74.6646286137052,50.47028522290019,1.2675022263960323
0.01,0.6,0.6,11,0.0,0.03385543823241363,0.05755001770017707,-38.808661142985024,1.9890731589864488,,,74.8819029304795,50.953000795921426,0.08709223415966445,3.085178602176844,74.96899516463917,50.918396282974435,1.4438554382324138
0.01,0.6,0.8,11,0.0,0.0730211084539112,0.11812995046673745,-35.85052649180094,3.023374200710245,,,75.2673535488915,50.59798728071626,0.09380060870050817,3.26668674417066,75.361154157592,50.5638904385526,1.6830211084539113
0.01,0.6,1.0,11,0.0,0.0344406474720233,0.0584547088886619,-16.895532766977947,17.134182516863667,,,75.60863418723271,50.96347667779046,0.07769987070741514,3.0021475322350373,75.68633405794012,50.93661779388167,1.8444406474720234
0.01,0.6,1.2,11,0.0,0.0377785075794456,0.05125238269315559,-30.091288924217224,14.99580003547886,,,74.81687475560025,51.23986386948862,0.09383204848891123,3.196903814716307,74.91070680408916,51.20256934951124,2.0477785075794452
0.01,0.6,1.4,11,0.0,0.03244660117407883,0.07034232637944048,-32.38691329956055,8.506660953201601,,,74.96861596401297,50.734868998421355,0.06320396136276459,2.65215946924095,75.03181992537573,50.710788367397306,2.2424466011740787
0.01,0.6,1.6,11,0.0,0.04193999550557912,0.08133991159968798,-36.98096466064453,1.294661693286593,,,74.99189771254129,50.79341887987185,0.058806925103500184,2.474346605545222,75.05070463764478,50.76685456458797,2.451939995505579
0.01,0.6,1.8,11,0.0,0.039230693470329966,0.05355099570368938,-38.68351459503174,1.2800850766540461,,,75.14118385275046,51.74154679520905,0.08715052638917939,3.29946181774016,75.22833437913965,51.720176446400764,2.6492306934703302
0.01,0.6,2.0,11,0.0,0.02856688065962159,0.04701380044146495,-37.5933469136556,0.3847886409011144,,,75.63513815082918,50.29343686722946,0.07627585533564864,2.8177561466274352,75.71141400616483,50.25764648793789,2.838566880659622
0.01,0.8,0.01,11,0.0,0.028523531827049153,0.04732248724097752,-43.49523671468099,2.1284374540753053,,,75.66939061649855,50.848648458648846,0.08283458195566344,3.159803877701968,75.75222519845421,50.82354831764667,0.8485235318270492
0.01,0.8,0.2,11,0.0,0.04233013499866192,0.08008638450492288,-30.261658509572346,20.09564680936541,,,75.70758175685584,50.61601223994265,0.07201516770368509,2.8197875046925396,75.77959692455953,50.58683109077145,1.052330134998662
0.01,0.8,0.4,11,0.0,0.0385804609818777,0.0693285659606376,-28.149317582448322,19.740266600329832,,,75.74468345062556,50.611224571253736,0.08072567582663091,2.9760930607872877,75.82540912645219,50.57789877842616,1.2485804609818776
0.01,0.8,0.6,11,0.0,0.054576180197970316,0.09137445805792324,-39.63780212402344,1.769342099474149,,,75.32326233418421,51.069348226073544,0.07410274650932473,2.7773559859240375,75.39736508069353,51.03556093256944,1.4645761801979704
0.01,0.8,0.8,11,0.0,0.05286390131167842,0.107758556162807,-37.20474370320638,1.3051954858568175,,,74.97890251217028,50.6227850103708,0.08500020923128426,3.1952088942689754,75.06390272140156,50.5977174443692,1.6628639013116786
0.01,0.8,1.0,11,0.0,0.05713376131924403,0.08135198789401095,-26.232205963134767,18.600762883622416,,,75.25146741138683,50.23811504598781,0.10437096728347688,3.3651093792175106,75.35583837867031,50.19445878524081,1.867133761319244
0.01,0.8,1.2,11,0.0,0.011920928955069318,0.03637489370619702,-38.20380783081055,,,,75.45828891536549,50.34553919138269,0.054433784132160004,2.474058532441068,75.51272269949763,50.32473695863688,2.021920928955069
0.01,0.8,1.4,11,0.0,0.012354417280715199,0.03757582976773018,-39.68083953857422,,,,75.0835181543011,51.42118467090242,0.05666680615418951,2.4289307567499363,75.14018496045529,51.39580015131671,2.222354417280715
0.01,0.8,1.6,11,0.0,0.041029670021733806,0.055969537585913616,-40.42227840423584,4.663993640268351,,,75.7349603714954,50.58059006623205,0.14402430082748507,7.506902530510839,75.8789846723229,50.92085889495879,2.4510296700217338
0.01,0.8,1.8,11,0.0,0.04952604120426463,0.056470495230749,-39.22824401855469,2.8224312264012044,,,75.66236413043478,50.48452863155869,0.08927327201783725,3.1935546552758165,75.75163740245262,50.45172828028668,2.659526041204265
0.01,0.8,2.0,11,0.0,0.015627254139287214,0.04882558284650303,-41.16069412231445,,,,75.68643760419064,50.28362585141956,0.06539161731779279,2.7777201265776217,75.75182922150843,50.261914344812574,2.8256272541392873
0.01,1.0,0.01,11,0.0,0.038645484230713775,0.06823491871272674,-39.29205449422201,2.029707024536021,,,74.78117932825195,50.60704323728973,0.10251765921210598,6.857344783620898,74.88369698746405,50.91918006718959,0.8586454842307139
0.01,1.0,0.2,11,0.0,0.02156604420054389,0.0465694855867049,-39.519920349121094,1.65203238130503,,,75.67689908525738,50.975694478353915,0.061052616889595936,2.6096596078561443,75.73795170214696,50.95184993633411,1.0315660442005439
0.01,1.0,0.4,11,0.0,0.020807439630669746,0.04381444518190121,-40.146663665771484,3.3940985232242435,,,75.68071680089251,50.64489643152565,0.06536973119966531,2.608680921817809,75.74608653209218,50.61438617136041,1.2308074396306696
