beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
600.0,0.6,600.0,6,1.0,13.8460795084635,0.4796673153021502,-68.65880933178619,0.2220401911093443,-67.50642967224121,0.05413542161742791,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.6,400.0,6,1.0,14.071265856424931,0.3298814262722729,-68.65685209025087,0.22614368832788656,-67.44821230570476,0.027412876644074265,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.6,200.0,6,1.0,14.218568801879833,0.702309588629698,-68.66634820688158,0.21908473166953646,-67.55705642700195,0.07942283655578611,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.6,1000.0,6,1.0,14.453530311584434,0.8417294342833422,-68.65084440178474,0.2242201503221665,-67.45873324076335,0.022634192843051952,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.6,800.0,6,1.0,14.55871264139805,0.6763967051860288,-68.6549721088592,0.22057611698302748,-67.52284177144368,0.09376935645467444,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.6,1.0,6,1.0,14.061689376831,0.6386094224843996,-68.66882758682044,0.21667691135190537,-67.59873135884602,0.016666892028713912,0.0,0.0,0.0,0.0,0.0,0.0
600.0,8.0,1.0,6,1.0,7.0190827051798,0.4089657043973599,-68.63246730979657,0.2309703507743484,-67.35108439127605,0.039690599848658734,0.0,0.0,0.0,0.0,0.0,0.0
600.0,8.0,1000.0,6,1.0,6.507515907287567,0.33615020090519926,-68.63727466899853,0.22631410939421853,-67.4200496673584,0.07693487133877447,0.0,0.0,0.0,0.0,0.0,0.0
600.0,8.0,800.0,6,1.0,6.976286570231066,0.8113485297934795,-68.63517980432422,0.2271269811510361,-67.43668556213379,0.07854508542017799,0.0,0.0,0.0,0.0,0.0,0.0
600.0,8.0,200.0,6,1.0,6.846070289611784,0.7187893326582603,-68.63787367517546,0.22687591984347863,-67.41665712992351,0.03533619300058862,0.0,0.0,0.0,0.0,0.0,0.0
600.0,8.0,400.0,6,1.0,6.528059641520134,0.5759638573858484,-68.63970736705811,0.22466998431994034,-67.4585469563802,0.06057373745298248,0.0,0.0,0.0,0.0,0.0,0.0
600.0,8.0,600.0,6,1.0,7.55278269449865,1.1813081095509033,-68.63704314373521,0.23028413445097384,-67.36466026306152,0.05394868304416275,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.2,1000.0,6,1.0,20.87903022766108,0.7390699227597806,-68.67920018302824,0.2149809896866183,-67.63326009114583,0.03093129447867902,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.2,200.0,6,1.0,20.548860232035267,0.3286011249001114,-68.67952716114372,0.2177041016662388,-67.58870697021484,0.0702736451657213,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.2,800.0,6,1.0,20.556728045145615,0.28197173447040835,-68.68123796481804,0.2157817200745482,-67.6136646270752,0.027733622517879846,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.2,600.0,6,1.0,20.202914873758917,0.3614620797527172,-68.68025291530991,0.21772357014714658,-67.58038139343262,0.06310160605590018,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.2,400.0,6,1.0,21.590153376261352,0.8234013453304149,-68.6762402577145,0.21824950181492336,-67.57894452412923,0.05881673139656075,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.2,1.0,6,1.0,20.946621894836365,0.6549490334354798,-68.68009996530122,0.22094149022286172,-67.54272206624348,0.03478801049347084,0.0,0.0,0.0,0.0,0.0,0.0
600.0,10.0,600.0,6,1.0,6.5525372823079,0.7541623189431825,-68.63280640837935,0.23025903484801494,-67.38345591227214,0.05984704529380787,0.0,0.0,0.0,0.0,0.0,0.0
600.0,10.0,200.0,6,1.0,5.923072497049917,0.6395610699330585,-68.63547304892863,0.22868073948302428,-67.39411481221516,0.0773060505381089,0.0,0.0,0.0,0.0,0.0,0.0
600.0,10.0,400.0,6,1.0,6.6769123077392,0.7226989809627284,-68.63579586258486,0.22713231738265366,-67.40957514444987,0.06809351455441212,0.0,0.0,0.0,0.0,0.0,0.0
600.0,10.0,800.0,6,1.0,6.4137379328409505,1.0073971454306563,-68.63760292157727,0.22878403145999857,-67.37304814656575,0.027400806693288232,0.0,0.0,0.0,0.0,0.0,0.0
