beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,0.2,4.0,2474,0.0068714632174616,0.2459703960433719,0.18371081829105881,-68.83337752465103,12.099222586425242,-68.58080291748047,0.15081297952584238,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,6.0,2239,0.005806163465832961,0.26585034570183064,0.2483100010364281,-68.6758673596738,0.20050252947262268,-68.6112571129432,0.10337744837455111,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,8.0,2054,0.008276533592989289,0.2827012898742791,0.20284297486614536,-68.67984253765933,0.20282427478797144,-68.5566738353056,0.27954907171358334,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,0.01,3082,0.0006489292667099286,0.06945407057951544,0.09194048736456492,-68.67096075618471,0.20168296079359466,-68.59687042236328,0.001176065660847987,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,0.2,3106,0.00128783000643915,0.06629372134332946,0.08582328010171462,-68.67217170331358,0.2033053808078987,-68.49544334411621,0.16520037803601367,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,0.4,3061,0.0003266906239790918,0.05330271442041871,0.08365368580947104,-68.67590499024291,0.2004059089084617,-68.66813278198242,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,0.6,3037,0.0006585446163977609,0.07074343204339502,0.09448328088811475,-68.67085425727674,0.21169392253265387,-68.4338607788086,0.15915728957035466,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,0.8,3002,0.0016655562958027982,0.04849896122818747,0.07967858832848379,-68.67355678392494,0.2133092129499926,-68.8148910522461,0.08278434535305387,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,1.0,2956,0.0013531799729364006,0.05018783680317004,0.08623072494019556,-68.66909177156421,0.21366923904644616,-68.63068008422852,0.3161731115105924,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,10.0,1958,0.0005107252298263534,0.0654866917018698,0.08129269281303989,-68.67772422567771,0.2072348562007558,-68.57002258300781,,0.0,0.0,0.0,0.0,0.0,0.0
