beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,0.01,3.0,11,0.09090909090909091,3.197648308493827,0.35040448333585295,-38.4826461289709,7.531647474684153,-28.45492935180664,,74.94828295936594,49.22797650736315,0.13735976222371066,3.8397892500854267,75.08564272158965,49.16856175309962
0.01,0.01,4.0,11,0.0,3.4602988849986183,0.5798865415613436,-40.54379646476658,46.884232628731084,,,68.06311007104757,52.09210015540828,0.140549125433067,4.056007077182492,68.20365919648064,52.0663544667427
0.01,0.01,5.0,11,0.0,3.339464014226682,0.41276748465691243,-43.83725304714469,65.86094589806027,,,68.33969873864923,52.12149814182479,0.1358470646683779,3.9345001031180344,68.4755458033176,52.09187057782881
0.01,0.01,6.0,11,0.09090909090909091,3.3454461531205086,0.7132645931517057,-38.595351496871274,8.436086331288307,-27.80983829498291,,68.18393734070989,51.092387940667514,0.14029616736771583,3.820314581321233,68.32423350807761,51.047963939576896
0.01,0.01,7.0,11,0.0,3.3461830832740818,0.3245131115924462,-41.49917961543482,46.70729070926195,,,75.1493602622396,49.82182050105265,0.1498008529836805,4.282043337945916,75.2991611152233,49.77985878332266
0.01,0.01,8.0,11,0.0,3.0863935297185274,0.44814210569649365,-42.71626228385872,46.94965520916212,,,68.33787179115501,51.984840960995335,0.1617796276738937,4.469004414857938,68.4996514188289,51.964255805355805
0.01,0.01,9.0,11,0.0,3.2173070040615643,0.5173966873837856,-40.24718783451961,8.611921781639957,,,68.28430245119563,51.80236105963963,0.12632334594824401,3.6253274451825224,68.41062579714388,51.762683919935334
0.01,0.1,0.01,11,0.0,1.139662482521709,0.3727464225394905,-41.09875699716021,7.240223036548968,,,75.33023142339329,49.25432100652224,0.11109368465077374,3.466119201027147,75.44132510804405,49.20634455193964
0.01,0.1,0.1,11,0.09090909090909091,1.2604973532936272,0.6242824432096253,-48.19687339954807,83.39287567484507,-36.67702102661133,,72.97309309183694,50.23653262252676,0.10675269626810002,3.333002959873574,73.07984578810505,50.192007769333536
0.01,0.1,0.2,11,0.0,1.204447312788482,0.5187832454200048,-40.03719863595889,10.152797152372182,,,75.16084020365992,48.69856249552664,0.10651669116550563,3.329321100742826,75.26735689482543,48.64794198117493
0.01,0.1,0.3,11,0.0,1.1737780137495,0.321101675306953,-40.16578572543699,7.9523346774368155,,,75.39361517049409,49.22465229518874,0.12178148921363953,3.5596355982544763,75.51539665970772,49.16679695015875
0.01,0.1,0.4,11,0.09090909090909091,1.2072866613214093,0.4072564682159654,-39.96397296162962,9.559172997302221,-26.82859992980957,,61.0638186755797,53.20382105022285,0.09574542162802033,3.2276728345292502,61.15956409720772,53.19183245448556
0.01,0.1,0.5,11,0.0,1.1906623840331454,0.6716033517637434,-41.73371209872989,7.76014361392146,,,62.566790294191605,53.011179140546396,0.0960383315173358,3.232601957428948,62.66282862570894,52.99638626519241
0.01,0.1,0.6,11,0.09090909090909091,1.0737939314408271,0.39239152286662365,-37.68614526192347,9.772313450796702,-27.343196868896484,,75.6799453481918,49.834445290099445,0.13787484166631087,3.907666493582478,75.81782018985811,49.77823448365817
0.01,0.1,0.7,11,0.0,1.3038678602738274,0.42111625756212306,-39.91633852066532,7.806762792107331,,,68.32868153847225,51.61275391197509,0.13284620155687038,3.8377369912421866,68.46152774002913,51.57954827672798
0.01,0.1,0.8,11,0.0,1.252131028608809,0.3665308749691655,-40.71669495714842,8.641696792345162,,,75.70384984536632,49.65724679364958,0.12663965020795562,3.693067525172076,75.83048949557428,49.60147457255491
0.01,0.1,0.9,11,0.0,1.2508088892155818,0.399179935644555,-56.641178131103516,116.78126248715141,,,53.56899765435201,53.581381747620775,0.11998757365055429,3.597092984982923,53.68898522800257,53.58216168266873
0.01,0.1,1.0,11,0.0,1.3515515760941457,0.4415077557071912,-45.976573049205626,79.9006643276694,,,58.391266433197146,53.32861390393439,0.08902762722699352,3.044006965326903,58.480294060424136,53.31800775333574
0.01,0.1,10.0,11,0.0,1.1972080577502817,0.31675281311189313,-48.1277970388426,81.06926923653731,,,75.5325878812748,49.22728804367395,0.13036862262344412,3.682844981591383,75.66295650389823,49.164974039745225
0.01,0.1,2.0,11,0.0,1.2456937269730453,0.3511541276807707,-37.7025936333708,9.518755633283968,,,65.84381999805223,53.0996127089225,0.0999972174687313,3.2953740229853286,65.94381721552095,53.077864382409686
0.01,0.1,3.0,11,0.0,1.1021440679376364,0.4064767315526422,-48.464040080393396,85.39611447172139,,,75.63003574769944,49.18066066239355,0.130911985254074,3.6905030093768594,75.76094773295353,49.11776689374165
0.01,0.1,4.0,11,0.0,1.1796951293944817,0.2653884957949388,-37.96768903331596,9.587024467507455,,,74.18648783644986,50.0722151840128,0.10552530496813135,3.382208485814907,74.29201314141798,50.03007729074172
0.01,0.1,5.0,11,0.0,1.1744065718217003,0.2852498471709466,-54.330242074650826,114.82867710353213,,,75.65732684206891,49.08366956899117,0.13811200883916858,3.7905000088585896,75.79543885090808,49.01709604751777
0.01,0.1,6.0,11,0.0,1.2054443359374545,0.5449697908050807,-43.616848290856204,7.947063643008455,,,46.38532211263431,53.31698861508905,0.11415407094955511,3.4464856755477076,46.499476183583866,53.32906499099488
0.01,0.1,7.0,11,0.0,1.2974522330543725,0.49708163327014904,-47.02775571546482,84.41248528291719,,,68.85885854777,51.397787386823914,0.13380709678310473,5.4870120321127756,68.99266564455311,51.5112789552047
0.01,0.1,8.0,11,0.0,1.0375759818336725,0.3105761147475906,-49.5294878076624,82.81436916902462,,,51.93558830784411,54.21966477994883,0.11562654168722249,3.5323375355277298,52.05121484953133,54.223970211483326
0.01,0.1,9.0,11,0.09090909090909091,0.9329319000243544,0.37806198802131236,-39.562291190380186,8.985803078907292,-36.58989334106445,,75.6822897407453,48.82693099481599,0.10913554377747649,3.4354669016493458,75.79142528452279,48.77860215452863
0.01,0.2,0.01,11,0.0,0.3493265672163091,0.2414917959439123,-42.03408880491514,8.711792078311333,,,68.1994187463019,51.086264600468915,0.10441683199331733,3.2963733675220865,68.30383557829522,51.05320632707198
0.01,0.2,0.1,11,0.0,0.31505931507453067,0.16941670470043854,-41.98484911237444,6.467497404072124,,,72.32025595886775,50.93843141826331,0.13971553916226565,3.8124121194096596,72.45997149803001,50.88270168621531
0.01,0.2,0.2,11,0.0,0.36874684420494974,0.39383788079380816,-38.62884151234346,7.7409945015124855,,,58.84862789392551,54.00658128421233,0.1243171436893066,3.9635235273752745,58.97294503761482,54.01655526103601
0.01,0.2,0.3,11,0.09090909090909091,0.27446313337841094,0.11816409717932994,-38.3626754283905,8.901485274120176,-26.92948341369629,,75.63277148864475,49.23631139648391,0.09572942339557486,3.1563996741520812,75.72850091204032,49.190409158414674
0.01,0.2,0.4,11,0.0,0.3279555927622919,0.37792189704046714,-35.47626657783985,12.808615738730417,,,74.59340027193808,49.76069122897361,0.11330753407941986,3.4336971573935577,74.7067078060175,49.70927806412786
0.01,0.2,0.5,11,0.0,0.322168523615008,0.3032211780265477,-73.99227373940604,181.41364641641613,,,67.74009552646167,52.249104132797235,0.12216228126288257,3.5651907431091012,67.86225780772456,52.21234093197227
0.01,0.2,0.6,11,0.0,0.3629164262251162,0.3414235936243942,-43.49119316101074,10.339696897295376,,,48.78392190400701,53.18452524507085,0.09777643353288416,3.1899368619627264,48.881698337539895,53.19050091827038
0.01,0.2,0.7,11,0.0,0.32275373285461934,0.23311495514628344,-38.8798785538509,9.796585206131798,,,59.81052452098297,54.06610074791681,0.11322705087491208,3.5646868774920404,59.923751571857885,54.05835379783403
0.01,0.2,0.8,11,0.0,0.27533011002968255,0.2511034349161913,-40.26126324046742,9.682038073364097,,,61.04469040409314,53.955030249495714,0.09136472799415266,3.083668307824448,61.13605513208729,53.93977570806522
0.01,0.2,0.9,11,0.0,0.2612417394464344,0.11164967130651991,-39.1307246868427,9.013885196923207,,,75.09548102924369,49.666413171045356,0.10671921607984165,3.399878801226975,75.20220024532351,49.621398370832694
0.01,0.2,1.0,11,0.0,0.23271820761937131,0.17625921147536672,-37.24396149928753,10.141608837557824,,,52.454308093994776,53.65166585568838,0.08703220191470845,3.0097290530520358,52.541340295909485,53.650993462178086
0.01,0.2,10.0,11,0.0,0.44304674321951937,0.31359249437939624,-41.164600765003875,7.46898766615526,,,57.48128397087478,53.20644283811849,0.11109971626841691,3.464953283483308,57.5923836871432,53.19923768333805
0.01,0.2,2.0,11,0.0,0.33536824313074487,0.3079769035078586,-37.854990021387735,11.421004685206418,,,44.99110168588418,53.50429746071588,0.09768608310776729,3.188464797370387,45.088787768991956,53.51715573705045
0.01,0.2,3.0,11,0.0,0.3866499120538559,0.35648503634382284,-37.68281371252878,11.070711861369308,,,46.65590008613265,54.307474693934374,0.10120585701981051,3.245343104876689,46.75710594315246,54.317494084056776
0.01,0.2,4.0,11,0.0,0.25261532176619095,0.14182973461070497,-40.819445866804855,10.338382821658765,,,61.047675245174155,53.3502230828927,0.10999192529866043,3.576814104661528,61.15766717047282,53.34426043547915
0.01,0.2,5.0,11,0.0,0.22257458079941927,0.18410402216659327,-41.25589156150818,9.461715163597187,,,53.412171250025864,53.76002036239725,0.1099281974879467,3.3821600193523125,53.52209944751381,53.757190638531
0.01,0.2,6.0,11,0.0,0.31369382684876873,0.2455247930414256,-70.8032700419426,169.59019880953292,,,71.35716405139459,50.955076787071,0.11213237831049283,3.544945580875714,71.46929642970508,50.921343867084836
0.01,0.2,7.0,11,0.0,0.2778226679021091,0.15404268828073167,-40.42398045279763,9.667993772648149,,,75.57223420136009,48.54602818241814,0.11230441753745785,3.4836695783479046,75.68453861889755,48.496167504205594
0.01,0.2,8.0,11,0.0,0.31412731517441933,0.2514179561399784,-40.767487427767584,12.803118229706023,,,51.25446998055166,53.65681573312056,0.08495577071875196,2.973638660545583,51.33942575127041,53.658060842516925
0.01,0.2,9.0,11,0.0,0.30671466480596726,0.44448536728003973,-43.271517499287924,10.03677678247342,,,68.40875700423672,51.0395019524739,0.10036558698920323,3.2318554293212562,68.5091225912259,51.007289650194934
0.01,0.3,0.01,11,0.0,0.10321357033466874,0.0776865971209771,-40.499093569242035,8.713773220068063,,,50.68197339354281,54.208154211178005,0.08493090544184977,2.9732038050853786,50.76690429898466,54.210283268831546
0.01,0.3,0.1,11,0.0,0.08097561922938552,0.10089671861734432,-33.614011228084564,19.979337762331493,,,45.72974505629079,53.389079295547404,0.0848014862438943,3.046225525581696,45.814546542534686,53.40334460859734
0.01,0.3,0.2,11,0.0,0.11730194091795254,0.21485985513862882,-33.33743455674913,13.005236766231338,,,59.347788227098576,53.65223859790004,0.07401602229188436,2.7757314293650728,59.421804249390455,53.642164698070765
0.01,0.3,0.3,11,0.0,0.11992454528805739,0.10645585789851324,-31.75219166278839,13.356937226046323,,,46.456463507966326,53.795578720268324,0.11088499269463578,3.8352656504653067,46.56734850066096,53.83651816544797
0.01,0.3,0.4,11,0.0,0.08127906105733977,0.10983162489188483,-39.52485738481794,10.865188011018615,,,53.745891479345985,54.182502954236845,0.05875532714966157,2.5632773271753178,53.80464680649564,54.184851852019236
0.01,0.3,0.5,11,0.0,0.07130882956763936,0.09283723459984401,-35.82526901790074,14.761013528454248,,,68.11424386034504,53.22305169667701,0.08916330890693612,3.4638906800053917,68.20340716925197,53.22165850689855
0.01,0.3,0.6,11,0.0,0.12024966153229359,0.1472954640734146,-38.247625657490325,12.473647779237268,,,45.89138017461047,53.28158752031505,0.08267541111436011,3.0097575127173717,45.97405558572483,53.29538322436663
0.01,0.3,0.7,11,0.0,0.06864287636494858,0.09146318766103947,-37.74621227809361,7.8821617814847285,,,59.9476813897719,53.011191985850715,0.07189016228877362,2.7356072239055513,60.01957155206068,53.000476840240395
0.01,0.3,0.8,11,0.0,0.08511543273923027,0.07226860028781776,-35.506055094979025,16.1446392782105,,,58.684556296745505,53.429984439074126,0.10237831357214056,3.718984758767574,58.786934610317644,53.44696232440314
0.01,0.3,0.9,11,0.0,0.03660808910022755,0.06299769297977312,-32.43356120586395,18.075961749538717,,,60.71916471506635,54.00276032397048,0.07096728408203817,2.8829878951993946,60.79013199914839,53.99992046200686
0.01,0.3,1.0,11,0.0,0.21186741915611948,0.14343362668716292,-39.5019805961185,11.005477551591472,,,38.74153812972665,51.81801094606381,0.10436016781114985,3.4301763199785866,38.845898297537794,51.85350569029753
0.01,0.3,10.0,11,0.0,0.11268529024989546,0.13569717676543924,-37.80286922454834,13.217090735379307,,,36.76508953541762,52.06615414298765,0.07826522519514129,2.9325083829291767,36.84335476061277,52.093464431952945
0.01,0.3,2.0,11,0.0,0.09864026849917656,0.07782364370962994,-42.086361694335935,11.586113287022819,,,53.574845195853335,53.48730652295736,0.10001391497947541,3.6849868101104097,53.67485911083281,53.514057995660544
0.01,0.3,3.0,11,0.0,0.13019821860572217,0.11344287983635722,-41.383628336588544,12.051757738491027,,,43.98621219388429,53.21477140517568,0.08906290186919136,3.0446094524264335,44.075275095753476,53.22824719665536
0.01,0.3,4.0,11,0.09090909090909091,0.10750510475848879,0.10929064260355632,-35.840827208298904,9.29802538356291,-27.26824378967285,,60.90257698233469,53.712509799125414,0.09233659061649185,3.2443995707240654,60.994913572951184,53.70579603244765
0.01,0.3,5.0,11,0.0,0.1294612884521395,0.15701600335683438,-44.94282833735148,8.536664580814321,,,32.111739872451274,49.353468313119635,0.07557227646152463,2.8047395643253834,32.187312148912795,49.38398306519571
