beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,1.0,0.01,1285,0.0,0.009956990698429615,0.034241791498947176,-49.327391771926095,9.324751836279262,,,2.9479486463857105,21.23777852975115,37.13717555121407,51.76502654031916,40.085124197599775,53.960096498539
0.01,1.0,1.0,1243,0.0,0.02869500906737164,0.05503400992996074,-52.405297076865416,8.443826974899805,,,3.6926777515593847,24.44008716857452,23.888080996542833,44.15837515823468,27.580758748102213,48.691357602397815
0.01,1.0,10.0,831,0.0012033694344163659,0.024594985190705188,0.051325133133182495,-50.49396964802462,8.338808261284376,-39.13678359985352,,12.435026165138904,36.31946625046919,18.41657008393917,42.155670021710534,30.851596249078074,51.363011510856204
0.01,1.0,2.0,1189,0.0008410428931875525,0.02843216750879762,0.06431513644372773,-52.934867816343626,8.024066045192072,-54.47149658203125,,4.708097928436912,24.04019084422886,22.080526582645227,43.15229550634976,26.78862451108214,47.245375699234756
0.01,1.0,3.0,1124,0.0,0.027283230710277648,0.05783446906771203,-51.74539496609356,8.498900151046929,,,6.130423066558879,28.81465428548141,20.984909727836165,42.12952159672247,27.11533279439504,48.45486843477464
0.01,1.0,4.0,1066,0.0,0.021079244130542102,0.05104476726817328,-53.02456207721554,7.939825846393542,,,6.5944581899024675,25.45858762820927,19.81699117900172,41.24111227079478,26.411449368904186,45.6901556916958
0.01,1.0,5.0,1020,0.0,0.027393126020238207,0.08116700447592175,-52.60860517548352,8.494149466625359,,,7.010305595742021,26.342433342556205,16.97878154637518,39.79847201460669,23.989087142117203,45.163885113162436
0.01,1.0,6.0,967,0.001034126163391934,0.02334998090362789,0.05342265735961659,-48.80005049431461,8.924747737582221,-48.01751327514648,,10.16355348604867,33.15855852582136,21.955059587525867,43.083243794137644,32.11861307357454,50.09340443025097
0.01,1.0,7.0,920,0.0,0.02787553745766663,0.05652999053029993,-48.044469776999186,8.403892613933493,,,12.987432307253812,37.08932049236478,24.861497078523588,45.4881905725079,37.848929385777396,52.90543112336607
0.01,1.0,8.0,838,0.0,0.022304655543937776,0.05397459410850384,-48.016742774908494,10.053239390727443,,,13.441432491247989,35.307952631072034,20.738717002554644,42.736249633750916,34.18014949380263,50.154668484511696
0.01,1.0,9.0,856,0.0,0.02908400286023203,0.05840265000195788,-51.2143368115885,8.308502113715624,,,11.357202257727762,32.69690843675197,18.727772174743883,41.611214448346395,30.084974432471647,48.73569754135791
0.01,10.0,0.01,1313,0.0,0.0011699397602066772,0.000762592517004772,,,,,1.6890333886736764,13.202225276771262,25.12797454344217,46.012001655752236,26.817007932115846,46.97354973676145
0.01,10.0,1.0,1258,0.0,0.0010795168732611288,0.0005069689847381731,,,,,3.5781789294910427,21.220422507803644,22.850125093591924,45.31212642108843,26.428304023082962,48.37315888691537
0.01,10.0,10.0,829,0.0,0.001190079710883312,0.0005532746660404297,,,,,13.882632964160175,37.928934974626344,20.627991804002612,42.95615689313653,34.510624768162785,52.06787390859772
0.01,10.0,2.0,1175,0.0,0.0011304084290849402,0.0011512089060957493,,,,,4.222353609797235,20.974458124233703,20.968540314596854,42.2236353714562,25.190893924394093,45.22919802897796
0.01,10.0,3.0,1116,0.0,0.0009429924804249972,0.0003299733541580571,,,,,5.7718728391017935,27.350281985857166,19.374158387014592,41.74198909491899,25.14603122611639,47.6105976770816
0.01,10.0,4.0,1064,0.0,0.0010168642029726414,0.0006575373727790193,,,,,6.643656379714853,28.626856825528456,18.492826204656197,42.03052296377909,25.136482584371052,48.376942051733394
0.01,10.0,5.0,1021,0.0,0.0010421764138396409,0.0007368363762715998,,,,,7.470544389963539,30.177509527346974,17.309661080877202,40.12430802491247,24.780205470840745,47.56051993768689
0.01,10.0,6.0,965,0.0,0.0011663980434595614,0.0003961019841015578,,,,,9.261262235682223,32.625652554556346,20.17310222991365,42.717457270122395,29.434364465595877,50.15513305665852
0.01,10.0,7.0,927,0.0,0.0009575322222169549,0.00030893413814059593,,,,,8.372535842293907,32.21455165895853,16.263440860215052,38.13382572745597,24.635976702508962,47.112831350267705
0.01,10.0,8.0,891,0.0,0.0011383082328822074,0.0004297525357471996,,,,,8.434139784946236,31.622580496365718,15.56899641577061,37.60924217128201,24.003136200716845,46.38756718725369
0.01,10.0,9.0,870,0.0,0.0010641141869555946,0.0005962150447501,,,,,10.051265845008603,35.291867472575014,16.113847045191193,38.19623321021121,26.165112890199797,48.790592924304605
0.01,2.0,0.01,1247,0.0,0.0012542308571822137,0.004334817323836279,-46.23845672607422,13.136923171502485,,,2.272132387156817,21.565473342691014,31.464489297347605,48.925545069527224,33.73662168450442,52.11321630041151
0.01,2.0,1.0,1176,0.0,0.006483931119748297,0.02647680581612951,-50.91823638112921,8.647680263538527,,,4.083793209166858,20.401633360577573,28.448829232773814,47.33169792576268,32.532622441940674,49.23560341149389
0.01,2.0,10.0,830,0.0,0.018150260649527617,0.04544970569739958,-53.42164138920051,7.906461131615721,,,9.662219398559932,30.42712904348939,15.199244670337428,37.301147669499905,24.86146406889736,44.98281199107782
0.01,2.0,2.0,1168,0.0,0.014478621417525333,0.04158784453418525,-50.68862144982637,8.773520612070826,,,5.7490144546649145,28.408703778031676,27.056869616002338,46.43890544478906,32.80588407066725,51.5025114507962
0.01,2.0,3.0,1062,0.0,0.01405479768799387,0.041306862244846934,-49.5158109494618,8.2762860223265,,,7.50383174386921,30.169195343884336,26.60341924008477,46.13956929275176,34.10725098395398,51.37861785805943
0.01,2.0,4.0,1020,0.0,0.01759131749470609,0.046754784242985015,-52.849520328271126,8.869770145543269,,,8.567972975502032,31.382292465770096,24.212565268654203,44.577790086126164,32.78053824415623,50.567767830875674
0.01,2.0,5.0,1015,0.0,0.015861530022076083,0.04332991658364842,-54.39882517248635,7.928289336461723,,,8.2703213610586,32.5095779298055,19.66873706004141,41.93059181909645,27.93905842110001,49.896854236203
0.01,2.0,6.0,984,0.0,0.018797511976903904,0.046379664902173545,-50.98189622002679,8.319211293556414,,,9.13025611114057,33.03034803868385,19.31549039362285,41.882059189068606,28.44574650476342,49.92375508265996
0.01,2.0,7.0,936,0.0,0.020616329633267386,0.04989472723581373,-52.58148535366716,7.930492087335182,,,9.44908881811748,33.3580407890896,18.34527600849257,41.161904509615965,27.79436482661005,49.601921136668814
0.01,2.0,8.0,884,0.0,0.020040915562551005,0.048249625983563894,-51.465077073233466,8.445894630631624,,,10.297887980493403,31.48357655685596,17.559075588066552,41.11070945964016,27.85696356855995,48.16268042394844
0.01,2.0,9.0,854,0.0,0.021143316943411483,0.04974400015681819,-53.62755673552213,7.805282853895949,,,10.079208097223706,33.67504227532071,16.65018354182259,39.104671143384934,26.729391639046295,48.244424589692905
0.01,3.0,0.01,1305,0.0,0.0010857636901153915,0.00036249725401486896,,,,,2.3153280490734067,21.381694884854166,29.013774181032094,48.81277611065316,31.3291022301055,52.01445693209792
0.01,3.0,1.0,1233,0.0,0.0010043358474075552,0.0007187412013351139,,,,,3.7010307370602713,22.8044091769457,26.89608430948019,46.32344905531524,30.597115046540463,49.666945626113296
0.01,3.0,10.0,816,0.0,0.0094075997670466,0.03184270530395103,-50.29701875385485,8.19407349417214,,,15.961785313151843,41.01121519740904,24.029033178228236,44.72159293216523,39.99081849138008,53.988953303835935
0.01,3.0,2.0,1182,0.0,0.0030677734090990578,0.0167381904573825,-55.23709259033203,9.011986981054637,,,5.202960710860163,25.687730939111805,24.516124653890007,44.57576121825265,29.719085364750168,48.90532988329445
0.01,3.0,3.0,1119,0.0,0.009898312716102508,0.03269802005591386,-52.92381027766636,7.600320903740618,,,6.2034179705123345,29.80861850369207,22.354862577373538,43.244815012063974,28.558280547885875,49.81264531856937
0.01,3.0,4.0,1077,0.0,0.009639017429190003,0.032703230862647786,-52.48956408500671,6.828668385602581,,,7.2483661881294195,26.76728617471103,21.73951860581387,43.816702456696845,28.98788479394329,48.179063474500175
0.01,3.0,5.0,1009,0.0,0.0104341799960004,0.03783906309804376,-52.053389980368415,8.706505633714968,,,8.164841717259323,31.702505300232158,20.47986231569818,43.641344032008966,28.644704032957502,50.74611269463311
0.01,3.0,6.0,958,0.0,0.006556759796459538,0.026201018419374788,-54.74853117569633,7.7111460042839965,,,9.388314749342761,30.861322706927343,19.72849243042335,42.041017785303026,29.116807179766113,48.47075069436374
0.01,3.0,7.0,918,0.0,0.00980632757049489,0.03314301552823997,-52.4579813340131,8.609653961416594,,,11.226770647813337,35.25036190457351,21.85200676417148,43.58402532656455,33.07877741198482,51.49246410874623
0.01,3.0,8.0,887,0.0,0.006986175072634851,0.027575846831759423,-50.020911322699654,8.257138919867236,,,13.236463190238847,38.21919788159563,20.415751112063884,42.87041024777942,33.65221430230273,52.51747821839822
0.01,3.0,9.0,854,0.0,0.012735572296782526,0.03843852534449925,-50.71644871409347,8.085413376387903,,,13.261100771071522,37.5478998686084,21.824869272356644,43.02832166380434,35.08597004342816,51.79195772773856
0.01,4.0,0.01,1312,0.0,0.0009909272193908691,0.00037969295009307095,,,,,2.991311390913777,21.467808367997616,41.38939511081659,53.521263304445746,44.38070650173036,55.477577529094894
0.01,4.0,1.0,1226,0.0,0.0013780049359817612,0.012319741749900012,-39.916245778401695,3.374162841733538,,,5.688124306326304,27.982068275578772,39.42956899741028,51.830315828067576,45.11769330373659,54.961734965852806
0.01,4.0,10.0,826,0.0,0.0018533725138147605,0.011637676747457328,-49.85442924499512,7.387775133968565,,,15.033508622826588,40.15115427531589,21.93885229646942,44.17734283281581,36.97236091929601,53.88953440737412
0.01,4.0,2.0,1177,0.0,0.0009895282573586515,0.0011369797258412185,,,,,7.7087286527514225,29.34739090942039,36.20561127676877,52.22830035391346,43.914339929520196,55.0530288037651
0.01,4.0,3.0,1135,0.0,0.001629858815197087,0.010257110798784858,-60.035211181640626,5.5848851186152055,,,6.096495942387274,28.051161769853202,20.819897529603555,42.08944968460288,26.916393471990826,48.00540559098358
0.01,4.0,4.0,1065,0.0,0.0019704791861517267,0.011123073493466524,-48.760964711507164,9.684003101722668,,,7.310040399668146,30.57278514409643,21.25942358330628,44.045067035340956,28.569463982974426,50.63429483091117
0.01,4.0,5.0,1021,0.0,0.0021798603681809883,0.012045622156123982,-52.21089630126953,10.863774850805973,,,8.290736676836339,28.460950441417673,19.82082641973987,42.354030138260164,28.111563096576212,47.699197808767636
0.01,4.0,6.0,972,0.0,0.0015948534992985823,0.007957993890659154,-52.113800811767575,7.3574633366785696,,,8.713603946592311,31.6311052109333,18.946502940282766,41.662206299935995,27.66010688687508,49.051645220982046
0.01,4.0,7.0,896,0.0,0.0021276729447497118,0.010878800734538637,-52.751983642578125,6.250972189641442,,,9.958252606328996,30.825585668446916,19.73775256019928,42.95965651174295,29.696005166528277,49.01652788349399
