beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std,update
1.5,4.0,1.5,179,0.0,0.002179065896145583,0.0111388660331424,-38.6420783996582,0.0781436288870784,,,0.4139640051160241,12.763377005424832,32.24161032949631,49.40668168802819,32.65557433461234,50.76641642193158,123.00217906589614
1.5,4.0,10.0,170,0.0,0.05172140458049631,0.09053125187333574,-45.04737157407014,5.304434801244842,,,1.701066001360853,18.4575738798908,30.61918802449535,48.01277912146794,32.3202540258562,50.415610156483666,131.5517214045805
1.5,4.0,2.0,180,0.0,0.0728686650593895,0.09175875289200333,-43.457328987121585,10.691503604031986,,,0.4727971435487775,13.56387483565285,31.60176107480029,48.28767347099763,32.07455821834907,49.85774070977058,123.57286866505939
1.5,4.0,2.5,178,0.0,0.03151545363864692,0.04999084177436844,-44.425981081449066,5.580736047962087,,,0.4408218056061158,13.887818164050227,32.2653121587186,49.080593182155624,32.70613396432472,50.72798359532389,124.03151545363865
1.5,4.0,3.0,178,0.0,0.03269281280174044,0.05978296105284615,-45.52048959537428,5.166878526523157,,,0.48695895550613477,14.218971035012904,32.14874657710404,49.151402242312784,32.635705532610174,50.85988417649502,124.53269281280174
1.5,4.0,3.5,177,0.0,0.04372219581387492,0.06108543721255624,-44.68715912548464,5.2413817942049405,,,0.5354516368709153,15.46342930801462,32.16500629274136,49.180398569513414,32.70045792961228,51.21896203448177,125.04372219581387
1.5,4.0,4.0,176,0.0,0.11982565576377875,0.12095564654578471,-45.83373120893915,5.773912249486775,,,0.8619775090176109,15.776639878037145,33.096147434148705,49.745584565371765,33.95812494316632,51.63784160722485,125.61982565576378
1.5,4.0,4.5,177,0.0,0.0530703593108472,0.08218156545837893,-44.68539795318207,5.286343439246735,,,0.7074937740547883,16.152117814692097,31.676854577013057,49.00509576239851,32.38434835106784,51.16215335735514,126.05307035931085
1.5,4.0,5.0,175,0.0,0.04455566406249363,0.07974083669209331,-44.85834721957936,5.288097762769682,,,0.6928941333697815,15.09716278770879,31.711771227238902,48.76338408181254,32.40466536060868,50.614663375307444,126.5445556640625
1.5,4.0,5.5,168,0.0,0.11275921549113295,0.09663041163908682,-44.73693653253409,6.5598894761791575,,,1.3108924319124442,17.265355252885072,32.97436564633896,49.178021364927034,34.28525807825141,51.28464189573485,127.11275921549114
1.5,4.0,6.0,174,0.0,0.045015894133458294,0.06366333421592858,-45.572756723257214,5.1814186557957616,,,0.7554810147620991,15.758058622279387,31.744367889034947,48.59094743708591,32.49984890379705,50.61057078880843,127.54501589413346
1.5,4.0,6.5,172,0.0,0.051789505537154404,0.0879965409604254,-39.82706668641832,3.924075628735678,,,1.8545852594321632,18.96332424828602,46.04997177597754,53.87823920077197,47.9045570354097,55.60267358892544,128.05178950553716
1.5,4.0,7.0,173,0.0,0.11872969610839669,0.1060768348014406,-37.86938884041526,3.1208693558022946,,,4.324668821413939,26.072583050509376,53.750132774919955,53.82138970532638,58.0748015963339,55.78169381934822,128.6187296961084
1.5,4.0,7.5,172,0.0,0.03811924956564512,0.054998379102459194,-37.7026424407959,3.5746445361918306,,,1.9488574289876184,18.155465971956577,49.46114803350328,53.55313199390869,51.41000546249089,54.81573372029148,129.03811924956565
1.5,4.0,8.0,171,0.0,0.04828882496258283,0.05718450522001656,-37.94853366949619,3.4929447885251523,,,2.511874314943369,21.780759524031136,50.180398246255024,53.92038238608448,52.69227256119839,55.943756590092924,129.54828882496258
1.5,4.0,8.5,164,0.0,0.034031344623092874,0.053007784318486455,-37.66538100149117,3.0631173645547194,,,1.974162165576929,19.668263967128166,49.20105657159102,53.38050799499981,51.175218737167945,55.15476686533039,130.0340313446231
1.5,4.0,9.0,171,0.0,0.03768686662639241,0.05279077596878238,-38.2699286142985,2.88556117432416,,,2.149958418386633,20.134650840274137,48.69301428895441,53.642518949052,50.84297270734104,55.43950390826123,130.5376868666264
1.5,4.0,9.5,168,0.0,0.04303455352782172,0.062310290436416726,-37.88873267540565,2.6677618432145738,,,2.322551353661142,17.999625219245022,49.598632603851904,53.78130212502979,51.921183957513044,54.6444294980348,131.04303455352783
1.5,4.5,0.01,182,0.0,0.0021025374695492274,0.015180822032419536,-38.819122314453125,,,,0.20339508975872614,7.970099151706942,33.05406714497624,49.15989166322061,33.25746223473496,49.66659590024055,121.51210253746956
1.5,4.5,0.5,182,0.0,0.0009851141290350275,0.00043655219640829923,,,,,0.40691952456658337,14.105527144077037,32.65292603527897,49.41361449890584,33.05984555984556,51.12822860643243,122.00098511412904
1.5,4.5,1.0,181,0.0,0.001018218572627115,0.0003167643068760317,,,,,0.3926354828943385,13.624493710128712,32.25760672116258,48.82398933626007,32.650242204056916,50.43884070006756,122.50101821857263
1.5,4.5,1.5,180,0.0,0.0018543667263451302,0.008738227787400578,-50.20370864868164,,,,0.41241922271775733,14.240424516626085,32.28721064288098,49.139784799361664,32.69962986559874,50.900640427075146,123.00185436672635
1.5,4.5,10.0,169,0.0,0.0015842844043257674,0.008154230315894085,-40.23912048339844,,,,0.5154658676472814,13.690389466045248,51.97692982854376,53.57637002782825,52.49239569619104,54.811194931654335,131.50158428440432
1.5,4.5,2.0,180,0.0,0.001038445366753472,0.00023455421310968988,,,,,0.2504233572227766,8.444361547906105,31.765966615259003,48.32619809489166,32.01638997248178,48.89599229535961,123.50103844536676
1.5,4.5,2.5,179,0.0,0.003271262738957385,0.015475741629966582,-27.887510299682617,10.692229650026933,,,0.39288527371322973,14.572999041587746,34.67330879457118,50.75768318236519,35.06619406828441,52.549673644420906,124.00327126273896
1.5,4.5,3.0,178,0.0,0.002944067622838123,0.021045898183565524,-34.813276290893555,14.374886031248359,,,0.5210227961683036,14.990859558451271,51.28285285558385,54.131743929872485,51.80387565175215,55.691382370768174,124.50294406762283
1.5,4.5,3.5,177,0.0,0.0020905403094103104,0.010657365987366713,-15.689931869506836,0.21367305800743777,,,0.535208172297246,14.606595131247955,50.77846739113961,53.691665097603504,51.31367556343685,55.152433756750575,125.00209054030941
1.5,4.5,4.0,177,0.0,0.0033311251193102573,0.015657940812446557,-36.471651554107666,10.576354054026881,,,0.6287060567556121,16.158125700809673,50.537567314092094,53.70048945687794,51.1662733708477,55.50926193755229,125.50333112511932
1.5,4.5,4.5,176,0.0,0.0015483661131425338,0.007332446893755258,-45.58453750610352,,,,0.6167638306916864,18.748527532541047,50.65054351126495,53.884057595030484,51.267307341956645,56.5023650415565,126.00154836611314
1.5,4.5,5.0,176,0.0,0.0019899823448872866,0.012955009045705804,-41.97340774536133,,,,0.5725523151933618,15.766985614047483,55.15902758850429,53.6454186700196,55.73157990369764,55.34675286222823,126.50198998234488
1.5,4.5,5.5,175,0.0,0.0016444069998600356,0.00892359183631797,-41.987098693847656,,,,0.520502104721238,15.244287519108786,54.96975409587838,53.85766462438126,55.490256200599624,55.45998553739907,127.00164440699986
1.5,4.5,6.0,174,0.0,0.004429926817442708,0.02101515374504204,-36.85082092285156,2.418222733405798,,,0.5782560555732508,15.670166300260671,54.61675842926696,53.55678460935656,55.19501448484021,55.233282291626544,127.50442992681744
1.5,4.5,6.5,174,0.0,0.0021224734426914245,0.015110557681241366,-43.66741180419922,,,,0.5446313556111237,18.852247162898397,55.22561945896795,53.74403557578716,55.77025081457907,56.424025379337465,128.00212247344268
1.5,4.5,7.0,173,0.0,0.0009660775950878342,0.00022598769485319,,,,,0.49300688692697425,16.74056068974166,53.358514608173294,53.68456416121402,53.85152149510027,55.76436296261959,128.50096607759508
1.5,4.5,7.5,173,0.0,0.0009247333328158869,0.00020922003709118793,,,,,0.5057322625043483,13.469452389623136,53.14915226038689,53.26087557260212,53.654884522891244,54.446176110328686,129.00092473333282
1.5,4.5,8.0,172,0.0,0.0016578408174731103,0.009164307491402676,-42.14733123779297,,,,0.5305924443635922,14.55766495830909,53.030819841125464,54.047621002508805,53.561412285489055,55.468846039259596,129.50165784081747
1.5,4.5,8.5,171,0.0,0.002149949994003253,0.011001758060418301,-36.27602577209473,0.6471139454917717,,,0.5489430007874493,15.436794605079607,53.38470682657944,53.155164601525094,53.93364982736689,54.81927732465457,130.002149949994
1.5,4.5,9.0,171,0.0,0.0037965718765691787,0.01861206996594021,-37.25011157989502,4.322453895244734,,,0.6777919339915973,18.27048703127298,52.9436077110919,53.67420362799009,53.62139964508349,56.06209115900104,130.50379657187656
1.5,4.5,9.5,170,0.0,0.002476748298195726,0.014009208271565923,-43.50063705444336,2.864647789181664,,,0.6157262159171857,14.41640126160662,52.095174222100965,53.39425814570743,52.71090043801816,54.723155813508775,131.0024767482982
1.5,5.0,0.01,181,0.0,0.0019969202536901935,0.014036901049898779,-25.996021270751957,,,,0.519356265056567,14.819346989937902,61.59374714115817,53.112007626493515,62.11310340621474,54.557467644696956,121.5119969202537
1.5,5.0,0.5,181,0.0,0.0010616871533472895,0.00023498367432202093,,,,,0.5328704972442984,14.452312258150094,60.7662677750373,53.05500999549167,61.2991382722816,54.396133635630676,122.00106168715335
1.5,5.0,1.0,181,0.0,0.0010524665453157372,0.00024100244745020515,,,,,0.5252578022077863,16.078555807083838,60.51821650842684,53.1138226894202,61.04347431063463,54.91830203601346,122.50105246654532
1.5,5.0,1.5,180,0.0,0.0009881125556098092,0.00022698569976115123,,,,,0.5423612696962776,15.637546597588653,59.85479942148131,53.298476098963505,60.3971606911776,54.957543636675545,123.0009881125556
1.5,5.0,10.0,169,0.0,0.00872414492996287,0.030603365559860693,-47.32242618907582,4.445348649200443,,,0.5758715485469156,16.994037118406663,29.407211044649873,47.792523265075765,29.983082593196787,50.38900168140213,131.50872414492997
1.5,5.0,2.0,180,0.0,0.0009139378865559896,0.00019439588192002563,,,,,0.5443838521548133,15.002039030374306,58.62777399075968,53.55558775248996,59.172157842914494,55.04023280072948,123.50091393788655
1.5,5.0,2.5,177,0.0,0.0017268509514584923,0.009676610586151694,-44.86833953857422,,,,0.5787037037037037,14.297998876701781,58.37255127027854,53.2696357907656,58.951254973982245,54.53918723102582,124.00172685095146
1.5,5.0,3.0,178,0.0,0.007828969633978748,0.027113091573377036,-19.329319173639472,6.3865125448784,,,0.6292486109218633,14.11418720550028,56.968289654963584,53.28927242443372,57.59753826588545,54.47255405489887,124.50782896963398
1.5,5.0,3.5,176,0.0,0.002281232313676012,0.011676978614665923,-35.83291816711426,0.634247355578366,,,0.5383905837869155,15.280052382129737,56.6120081111162,53.4329768866918,57.1503986949031,55.0236448014784,125.00228123231368
1.5,5.0,4.0,177,0.0,0.02006757057318872,0.04476898233882425,-36.015001081651256,12.97626295195651,,,0.695358975523364,17.92462747490071,40.482191241693535,52.00338584106077,41.1775502172169,54.49167406361665,125.52006757057319
1.5,5.0,4.5,176,0.0,0.007777051492167713,0.025743891999596404,-40.71718077226119,6.777359591909514,,,0.41676138516329464,13.86477536881957,32.9951883003713,49.77630218889684,33.411949685534594,51.404365227339866,126.00777705149217
1.5,5.0,5.0,176,0.0,0.005956400524485299,0.022849627706990453,-43.32459831237793,7.955522834026622,,,0.4258073306990053,15.018197101461158,33.29813326066222,49.83082169233833,33.72394059136122,51.77160001587817,126.50595640052448
1.5,5.0,5.5,168,0.0,0.009844700495399813,0.03300488345758219,-43.60009560218224,6.909602417453077,,,0.49776842038859453,15.476100712260282,33.074493754731265,49.48731909684695,33.57226217511986,51.532281238996525,127.0098447004954
1.5,5.0,6.0,174,0.0,0.013440504841418148,0.03785323946874937,-46.691096199883354,7.629291853233742,,,0.3550168135962919,10.29032264490781,32.86035626647278,50.217127781363814,33.21537308006907,51.03251556108941,127.51344050484141
1.5,5.0,6.5,173,0.0,0.006361503821575372,0.022932912062865116,-48.452565087212456,6.712158817191722,,,0.46424727515272785,14.45756094469765,32.66311185895979,49.338943427624464,33.12735913411251,51.11774160104183,128.00636150382158
1.5,5.0,7.0,173,0.0,0.00579784371260094,0.022186453750160467,-50.297255992889404,7.24564652996129,,,0.5010967400347931,18.48001086434727,31.852734286362605,48.84908393764689,32.353831026397394,51.92128418751917,128.5057978437126
1.5,5.0,7.5,172,0.0,0.007754148438917378,0.02776859570567608,-44.098031234741214,6.490136111046124,,,0.5015519721402074,15.147267208618368,31.97157241274888,48.97947614429174,32.47312438488909,50.95445535014013,129.00775414843892
1.5,5.0,8.0,172,0.0,0.015621961549267534,0.041369658022621165,-45.107930137997585,7.91761175645564,,,0.6286775271891213,15.440934077797104,31.7600323698023,48.81051001984853,32.38870989699142,50.803079475217956,129.51562196154927
1.5,5.0,8.5,171,0.0,0.008649993361085864,0.028751520683578453,-46.35981750488281,8.836715183206039,,,0.5528966111690786,14.88991873784986,31.373338474799255,48.9400364226935,31.926235085968337,50.814789639465566,130.00864999336108
1.5,5.0,9.0,170,0.0,0.017630352693441764,0.03904232582355813,-42.2619910063567,12.988170718639061,,,0.8541752084187508,16.40665371651155,31.395684327213644,48.538473258686956,32.249859535632396,50.710200143070345,130.51763035269343
1.5,5.0,9.5,170,0.0,0.005225574269013125,0.022978476753640415,-45.85124905904134,5.388926267246588,,,0.5010967400347931,14.576978198598423,29.843619998487256,47.555286056232745,30.34471673852205,49.437668700116625,131.00522557426902
1.5,5.5,0.01,182,0.0,0.0015471007797740644,0.007458367478322969,-15.847076416015623,,,,0.3826357081311505,14.52454241379492,32.793297356128974,48.84615655349551,33.17593306426013,50.71304005023544,121.51154710077978
1.5,5.5,0.5,182,0.0,0.0016610701005535626,0.009350207072351156,-31.76461601257324,,,,0.3925998244180062,13.731949679970516,32.45334211243302,49.334321108097264,32.84594193685103,50.96035882130026,122.00166107010055
1.5,5.5,1.0,181,0.0,0.0014766145147671356,0.007277610391165169,-39.29058074951172,,,,0.42122919411755794,14.36676182248189,32.61449861420328,49.48852494052286,33.035727808320836,51.264415920262735,122.50147661451477
1.5,5.5,1.5,180,0.0,0.002455711364745781,0.011623248787964289,-37.75985336303711,1.184762072982331,,,0.4017863895569572,14.763981124590854,31.916020026924414,49.0260587836083,32.317806416481375,50.94979459947432,123.00245571136475
1.5,5.5,10.0,170,0.0,0.0026520560769468017,0.022145297697333633,-29.83470916748047,,,,0.38676326314995096,15.416150418496205,29.710021885140744,48.128704906634276,30.096785148290692,50.30951598903177,131.50265205607695
1.5,5.5,2.0,180,0.0,0.0016225708855521703,0.008154823463270247,-40.03032302856445,,,,0.41591046581972174,14.578002231854251,31.505217785843918,48.32803181323367,31.92112825166364,50.21861128403584,123.50162257088556
1.5,5.5,2.5,172,0.0,0.0010770420695460118,0.0002622843122709248,,,,,0.41506569897063705,13.105360737343467,31.866174912638552,49.21828259368943,32.28124061160919,50.672827573655574,124.00107704206954
1.5,5.5,3.0,178,0.0,0.001060828733979986,0.0010387858028740175,,,,,0.27409793424674106,13.383593799062895,29.867223179989715,48.83267525282949,30.141321114236458,50.47154568793277,124.50106082873398
1.5,5.5,3.5,177,0.0,0.0009860022593352754,0.00022065121246966286,,,,,0.42780870676280003,15.411012986080033,31.03039153052843,48.60702698705141,31.45820023729123,50.73057301883103,125.00098600225934
1.5,5.5,4.0,177,0.0,0.0024057377529680085,0.018887180189699773,-16.01340103149414,0.0,,,0.39634008243873714,13.768364467578468,30.683328048798902,48.42782626372044,31.079668131237636,50.1048804954372,125.50240573775297
1.5,5.5,4.5,175,0.0,0.0010395050048828125,0.00021103051556731184,,,,,0.40487295562973463,14.58429999955378,30.798923895316047,48.39543867666279,31.203796850945782,50.297910970942304,126.00103950500488
1.5,5.5,5.0,175,0.0,0.002689361572265232,0.013151149268500908,-35.53999773661295,17.844006647905374,,,0.38806354398558296,14.85626484872528,30.978828767434468,48.336270138409354,31.366892311420045,50.329504424328825,126.50268936157227
1.5,5.5,5.5,167,0.0,0.000982227439651946,0.00022175351632227824,,,,,0.4214664254887027,14.810353487502349,30.65300520436659,48.727706349102355,31.074471629855292,50.67441446538859,127.00098222743965
1.5,5.5,6.0,174,0.0,0.0016497469496451686,0.00943902970328588,-34.36171340942383,,,,0.39201239325927606,15.34656527093124,30.64781228746316,48.2705615262614,31.03982468072244,50.4136334898885,127.50164974694964
1.5,5.5,6.5,174,0.0,0.002319785370223527,0.015549629421231068,-44.19395065307617,,,,0.36879851118877943,15.275102760899058,30.662286475118393,48.23702774889149,31.031084986307174,50.37382427989027,128.00231978537022
1.5,5.5,7.0,173,0.0,0.0016813333323924854,0.009281507260827347,-38.09524917602539,,,,0.37832357258516064,13.050182152560133,30.332092432015255,48.60881200037486,30.710416004600415,50.10161798959448,128.50168133333239
1.5,5.5,7.5,173,0.0,0.0017130306001338965,0.00784691071698674,-40.18770217895508,,,,0.3921724273488766,16.463657828594272,30.22562671988872,48.529517431919025,30.617799147237594,51.01428918517517,129.00171303060014
1.5,5.5,8.0,172,0.0,0.0009606050890545512,0.0003366097199249595,,,,,0.37306948348293895,14.454577450198043,30.076956206365036,48.339637410824,30.450025689847976,50.231591133511486,129.50096060508906
1.5,5.5,8.5,171,0.0,0.002876359816879614,0.018436495028077125,-41.563302993774414,23.158844924969443,,,0.2359808496820866,7.283021864555327,30.13003488740882,48.169570268670554,30.3660157370909,48.57086617054497,130.00287635981687
1.5,5.5,9.0,171,0.0,0.0010791577790912829,0.00023745706082753374,,,,,0.36352580372250426,14.954568968829404,29.955470449601158,47.347868430458604,30.318996253323665,49.433587952663636,130.5010791577791
1.5,5.5,9.5,170,0.0,0.0011205673217773438,0.0008290969462654569,,,,,0.35934213910701585,14.616223205631327,30.250934289561677,48.36894899138922,30.610276428668694,50.313490731389244,131.00112056732178
1.5,6.0,0.01,181,0.0,0.000977384451344527,0.000217797648270152,,,,,0.17594917446549496,5.843793021206291,34.64296583732786,49.99766148394031,34.81891501179335,50.21677719349547,121.51097738445135
1.5,6.0,0.5,182,0.0,0.0023330960954937243,0.01831300967902552,-26.74853515625,,,,0.3642521949742658,14.936538593888688,34.528269754768395,49.27734133287331,34.89252194974266,51.24647710362824,122.0023330960955
1.5,6.0,1.0,181,0.0,0.001024804721221081,0.0002409807280172533,,,,,0.3498063774429721,13.889210890916434,33.95012706480305,50.05103795081176,34.29993344224602,51.71328223273555,122.50102480472123
1.5,6.0,1.5,180,0.0,0.0009669197930230034,0.00038856481164988726,,,,,0.2419501753427153,13.093108022116034,34.00111581727923,51.012508880131676,34.24306599262194,52.50953854955647,123.00096691979303
1.5,6.0,10.0,170,0.0,0.000976113712086397,0.00022348653809289002,,,,,0.3350624443135656,14.720234746174851,29.54684456122865,47.36269973329756,29.881907005542214,49.39746617004286,131.50097611371208
1.5,6.0,2.0,180,0.0,0.0009430779351128472,0.00021058401960650638,,,,,0.3500764491272689,14.75464464127944,32.81730172426843,49.407971392509644,33.167378173395704,51.340714867804664,123.50094307793512
1.5,6.0,2.5,171,0.0,0.0009801652696397568,0.00027543698057893,,,,,0.33637255833095897,13.878380488924629,31.930659765093235,49.088828764512826,32.267032323424196,50.80197180123192,124.00098016526964
1.5,6.0,3.0,178,0.0,0.0010541315828816275,0.0011985944830587218,,,,,0.3214291116455658,13.38405971546366,32.55887825021555,49.38542224188881,32.880307361861114,50.96195926384066,124.50105413158288
1.5,6.0,3.5,177,0.0,0.0013065876933814442,0.0002865201203364146,,,,,0.3232037476425138,15.218892098670265,31.873593113098497,48.63888183237318,32.19679686074101,50.76171030390123,125.00130658769338
1.5,6.0,4.0,177,0.0,0.000977920273603019,0.00022169074160322975,,,,,0.3023568718158042,14.132135853668464,31.62463906148427,48.86436349162122,31.926995933300073,50.67858089939302,125.5009779202736
1.5,6.0,4.5,176,0.0,0.0009658661755648526,0.00021965568534966707,,,,,0.3084240574560804,12.902760167085741,31.691758149987095,48.80553349578846,32.000182207443174,50.288283207232695,126.00096586617556
1.5,6.0,5.0,169,0.0,0.00095367431640625,0.00030225071480101943,,,,,0.2807461345690104,9.417253362848411,31.84252210506407,48.79631948506396,32.12326823963308,49.51651523237802,126.5009536743164
1.5,6.0,5.5,175,0.0,0.002404621669223598,0.012355926336824419,-51.319196701049805,4.914068980929607,,,0.3361284067324153,13.114985193495036,30.44092472238634,48.394515567751725,30.77705312911876,49.935627807282934,127.00240462166923
1.5,6.0,6.0,175,0.0,0.0034114292689720977,0.01862225589101625,-53.062843322753906,4.051586539681253,,,0.39203016837459564,14.658190898270496,30.975106556633715,48.272132396564174,31.367136725008315,50.20730895767942,127.50341142926897
1.5,6.0,6.5,174,0.0,0.0021731716462929686,0.011344687966073838,-33.926995277404785,19.9887343108698,,,0.1653064308924658,4.146428971284932,31.22874631602811,48.666129365541295,31.39405274692058,48.73663844887098,128.0021731716463
1.5,6.0,7.0,173,0.0,0.0010487661196317286,0.0010906759590030282,,,,,0.3642521949742658,14.33038117319496,31.20269452013321,48.7171667626616,31.566946715107477,50.55679805589521,128.50104876611962
1.5,6.0,7.5,172,0.0,0.000942585080168968,0.00021076118088274383,,,,,0.3975826972010178,14.384910557600893,30.310947534229978,48.15198547245139,30.708530231430995,50.01435838768472,129.00094258508017
1.5,6.0,8.0,172,0.0,0.000975852788880814,0.0005391689010705802,,,,,0.3634599117878074,15.051541917793646,30.346542504984594,48.48124803867192,30.7100024167724,50.54621471986008,129.50097585278888
1.5,6.0,8.5,171,0.0,0.001617342407940031,0.007789973774600054,-44.17032241821289,,,,0.397311901194206,15.115042963826722,30.03488776884772,48.199730440390155,30.43219967004193,50.277340998178616,130.00161734240794
1.5,6.0,9.0,170,0.0,0.0011738608865176931,0.001481337151873433,,,,,0.10415719783050026,3.438856491720985,30.058820410265735,48.5175491818835,30.162977608096234,48.57485298968984,130.50117386088652
1.5,6.0,9.5,170,0.0,0.0009775161743164062,0.0002848888184578771,,,,,0.34964770631104664,15.994535682418238,29.715330067434756,47.917862207248035,30.064977773745802,50.31069422697546,131.00097751617432
1.5,6.5,0.01,182,0.0,0.0010034540197351477,0.00022837106870180978,,,,,0.3638226133236566,13.761074347004827,34.912795972058426,49.392438954692544,35.276618585382074,51.02523798438206,121.51100345401974
1.5,6.5,0.5,181,0.0,0.0009747499919069406,0.00020615942648788158,,,,,0.3217795545056709,14.385171021637003,34.25532639803752,49.99448781333743,34.57710595254319,51.81057448233924,122.00097474999191
1.5,6.5,1.0,181,0.0,0.0009589432352814228,0.00031784752811207453,,,,,0.3978538625926431,13.901499288638405,34.03071431819215,49.95429413956733,34.4285681807848,51.590730290325524,122.50095894323528
1.5,6.5,1.5,180,0.0,0.0010079807705349394,0.001023642359195686,,,,,0.0804047100133188,2.892992520206069,33.61862816321589,48.96382622327337,33.6990328732292,48.99407358618485,123.00100798077054
1.5,6.5,10.0,170,0.0,0.054766150081847056,0.08312520468116538,-50.54842152007639,3.0892161594087693,,,2.229073158936694,19.36039750554769,31.070068458992612,47.8838758887416,33.2991416179293,50.290847778280586,131.55476615008186
1.5,6.5,2.0,180,0.0,0.0010291735331217446,0.0003532500454981409,,,,,0.34963184711449785,14.407620015222543,33.02603528824783,48.6449775399124,33.37566713536233,50.50562740316625,123.50102917353313
1.5,6.5,2.5,179,0.0,0.0023801899489075506,0.017492196277038113,-48.3118896484375,,,,0.32630408135470107,12.99484577442757,32.417601125890954,49.419623091803004,32.74390520724565,50.89212327684895,124.00238018994891
1.5,6.5,3.0,178,0.0,0.002476606476172867,0.019583233597606674,-53.52399444580078,,,,0.39201239325927606,14.352585885854916,32.012771102546665,48.9444570548142,32.404783495805944,50.758808633679095,124.50247660647618
1.5,6.5,3.5,178,0.0,0.0017961759245793275,0.008781849389702369,-45.90609359741211,,,,0.3594889958526322,13.202340600058756,31.866807434989255,48.8654953321022,32.226296430841884,50.3907318633081,125.00179617592458
1.5,6.5,4.0,177,0.0,0.023037700329789627,0.046751487722821686,-25.667677198137557,12.23331148312113,,,0.5807233830394779,15.046432862893036,32.02476997688438,49.15960810627977,32.605493359923855,51.04767829787122,125.5230377003298
1.5,6.5,4.5,176,0.0,0.002124092795631454,0.010553186832586532,-56.33293533325195,3.086622090471808,,,0.36856430029485143,14.543816293136409,31.710705375368562,48.80980686009304,32.07926967566342,50.7005316524174,126.00212409279563
1.5,6.5,5.0,176,0.0,0.012900341640816878,0.03436965907542557,-50.7390147617885,3.4514970775633964,,,0.5388909057905246,13.523813559397306,31.733110969928,48.688203397645324,32.27200187571852,50.19194916829929,126.51290034164082
1.5,6.5,5.5,175,0.0,0.04474231175012805,0.06392712212312143,-50.97833035597161,3.068759135726406,,,1.0546727203934922,16.47232218797589,32.14623533863035,48.616592803074596,33.20090805902384,50.666556033476006,127.04474231175013
1.5,6.5,6.0,174,0.0,0.048392120449009396,0.05846592587736804,-50.08045818931178,3.041048746550385,,,1.3313542422044962,17.774517346511402,32.3962865603094,49.39920609183803,33.727640802513896,51.67155167517346,127.54839212044901
1.5,6.5,6.5,173,0.0,0.05355184477876679,0.06621188212803304,-50.640535259246825,3.302299745729462,,,1.4776085473971357,17.112528679588465,32.15692960521331,48.71289038480154,33.63453815261044,50.70255712101686,128.05355184477878
1.5,6.5,7.0,173,0.0,0.10979795731558512,0.06070061240365363,-49.70056077969149,5.301980764371888,,,2.796420581655481,20.763152430921874,33.514533829131146,49.63308146511552,36.31095441078663,52.02981174156378,128.60979795731558
1.5,6.5,7.5,173,0.0,0.05142674969798763,0.09249046720153715,-50.88831253051758,3.2580936236784726,,,1.5346403747355697,17.55078404388507,31.22639014808099,48.21811516110063,32.76103052281656,50.37032605869646,129.05142674969798
1.5,6.5,8.0,171,0.0,0.05042622661031571,0.06277605250505747,-50.938329094334655,3.5168786008741475,,,1.55267116418999,12.894102228218442,31.257597167775852,49.007493378701476,32.810268331965844,49.70837268736368,129.5504262266103
1.5,6.5,8.5,171,0.0,0.10473686352108712,0.09019607010585036,-49.35709171167156,5.7000286990771265,,,3.4514474360136584,23.70813100970256,33.09329012177802,49.6615303567165,36.54473755779168,52.9140171954627,130.10473686352108
1.5,6.5,9.0,171,0.0,0.04179993568106917,0.05734392743125231,-49.92827854459248,3.093831805563961,,,1.763213226840927,16.07393086441135,31.104404913172385,48.81562886329491,32.86761814001331,50.31544991918073,130.54179993568107
1.5,6.5,9.5,170,0.0,0.06527620203353324,0.09688598246503816,-50.99428068507802,3.1728494827988585,,,2.4668814082206696,19.565990886977325,31.34640685963161,48.65626325876676,33.813288267852286,50.94700384098193,131.06527620203354
1.5,7.0,0.01,182,0.0,0.001011313972892342,0.0003035311089640181,,,,,0.3119045458669812,14.64731148297451,34.60250128542479,49.73098617141761,34.91440583129177,51.63456579690622,121.5110113139729
1.5,7.0,0.5,181,0.0,0.0010695905316600483,0.0013216429122468233,,,,,0.3557766747119632,14.35049796938461,34.870857810768555,49.84684522577369,35.22663448548052,51.63168760811466,122.00106959053166
1.5,7.0,1.0,181,0.0,0.00108276282884798,0.001079915869358316,,,,,0.35002875911966824,15.116555296558383,33.1439393939394,48.983795530445235,33.493968153059065,51.03644532081758,122.50108276282884
1.5,7.0,1.5,179,0.0,0.0009456826321905552,0.00023148594459047045,,,,,0.09996801023672425,3.5195737189526763,32.832350790604146,49.730240211901105,32.932318800840875,49.788748941236584,123.00094568263219
1.5,7.0,10.0,170,0.0,0.0009424546185661765,0.00026170421865297347,,,,,0.29730892946133286,14.721045693366973,30.50484000060406,48.49086712917689,30.80214893006539,50.49686957426051,131.50094245461855
1.5,7.0,2.0,179,0.0,0.000973653526945487,0.00022157858953529468,-54.54793167114258,,,,0.34589549975739936,14.716265395231925,32.80321294274624,49.483944102413425,33.14910844250364,51.40559494207331,123.50097365352694
1.5,7.0,2.5,172,0.0,0.0011200128599654798,0.0002656413190726826,,,,,0.3688969685522713,14.959092453264995,32.23175779897378,48.33341497664711,32.600654767526045,50.35982458179092,124.00112001285997
