beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
40.0,1.0,50.0,20,1.0,7.117128372192336,0.45445168063873476,-54.65970209352103,8.684998232369443,-24.996661710739136,0.6847995827207244,1.0494135569898109,10.622424060134767,34.30302558726206,50.64661570838004,35.352439144251875,51.04819561979987
40.0,1.0,40.0,20,1.0,7.133972644805859,0.927301066259613,-54.57280654628345,8.706669968066123,-24.863910245895386,0.2998822608639792,0.9015630763809743,13.003588885292176,34.77039734844105,51.400646052393135,35.671960424822025,52.42540691431289
40.0,1.0,20.0,20,1.0,6.9283246994018,0.34232858780648046,-54.55273231924523,8.697198917045338,-24.8506356716156,0.2497879517775522,0.37803805124821294,6.32081411916079,35.148946992191796,50.992984586902374,35.526985043440014,51.12398117284913
40.0,1.0,10.0,20,1.0,6.980884075164749,0.5588250138306025,-54.61084013739836,8.67277253893742,-24.89177017211914,0.29557058793177415,0.23242649124836787,9.265632256638728,34.99826454886534,51.3981161032581,35.23069104011371,52.07061516364602
40.0,1.0,70.0,20,1.0,6.932902336120544,0.42470408142974975,-54.6221545823399,8.685955949246583,-24.836820125579834,0.30511354717797057,1.6180466708219883,15.696470960573565,33.97898008726175,50.37513262440732,35.59702675808374,51.71143232093462
40.0,1.0,90.0,20,1.0,6.898772716522171,0.41633197196582383,-54.64444696508429,8.634717877290736,-24.789723348617553,0.27498162484377675,2.062942986267084,15.416782510073652,33.929264280756975,50.45880933849535,35.99220726702406,51.41768229147343
40.0,1.0,80.0,20,1.0,7.109785079956003,0.4575275282093059,-54.70177464877834,8.647907295003652,-24.902019453048705,0.6888909167435522,1.8687788197215573,15.673564053192118,33.859708920812274,50.37433558246992,35.72848774053383,51.54298766625077
40.0,1.0,60.0,20,1.0,6.972754001617396,0.5409088213133476,-54.624256357873335,8.69902023475775,-24.924457406997682,0.6921044710952959,1.3888206421742857,14.291132663997116,34.188191680452505,50.27828552896422,35.57701232262679,51.35346512618488
40.0,1.0,100.0,20,1.0,7.022154331207215,0.7177258490059863,-54.71342866731041,8.640376457718482,-24.935541582107543,0.6854563492038152,2.2758702518697933,16.579179257076465,33.505583468351254,50.163675792245186,35.78145372022105,51.36878757070341
40.0,1.0,30.0,20,1.0,6.797242164611766,0.6748426342788781,-54.555388783843576,8.693214535561093,-24.844483661651612,0.2867637938094787,0.6008663400138745,8.000523997834122,34.742706301995426,50.479926001420964,35.3435726420093,50.699893329177485
40.0,1.0,1.0,20,1.0,6.788766384124706,0.8378137150194649,-54.625401941600195,8.661522202913588,-24.848099279403687,0.29893896902517947,0.03488151447164272,3.859578495590822,35.0594101954481,51.15240499512311,35.094291709919744,51.273960168380306
40.0,50.0,10.0,20,0.0,0.006127357482906483,0.02274593215910387,-57.314674377441406,,,,0.22539669818881233,9.571051762215165,33.88129775070791,49.993153896988034,34.106694448896725,50.75083012430419
40.0,50.0,1.0,20,0.0,0.011479854583738828,0.03216826375424335,-57.74565887451172,1.0793369576415448,,,0.0,0.0,34.01343378390745,50.21079175574543,34.01343378390745,50.21079175574543
40.0,50.0,40.0,20,0.0,0.0011205673217773438,0.00023334526297073024,,,,,0.825827035562932,9.351000269487376,33.74309125187322,50.33250041673778,34.568918287436155,50.646510167440134
40.0,50.0,70.0,20,0.0,0.0009655952453613281,0.00025035444611841705,,,,,1.5837445395024938,15.185973764584965,33.29201245367255,49.91362428830398,34.875756993175045,51.15202746158286
40.0,50.0,90.0,20,0.0,0.006294250488277265,0.022931460616606295,-64.7269515991211,,,,1.8425668255339112,13.96912995236496,33.41443292923477,50.289642966842074,35.256999754768685,51.00045255427619
40.0,50.0,20.0,20,0.0,0.011551380157466406,0.04705837655078178,-64.36895751953125,,,,0.35106886190529946,6.4301148401047445,33.95457404092691,50.37896581104864,34.305642902832204,50.55240252711312
40.0,50.0,50.0,20,0.0,0.0011801719665527344,0.0002381046637855661,,,,,1.0384444836226285,10.61413312794913,33.31703877037488,49.73160332590261,34.355483253997505,50.16667511536119
40.0,50.0,100.0,20,0.0,0.0062465667724564055,0.023334603223935727,-64.76924896240234,,,,2.1605037212756524,17.231199918895314,32.68805398387536,49.86437243283796,34.848557705151016,51.401578771829705
40.0,50.0,60.0,20,0.0,0.006628036499021561,0.02492821383686766,-64.85417938232422,,,,1.2043739123936414,11.382773560651136,33.660749554281566,50.39973696842216,34.86512346667521,50.87847742142921
40.0,50.0,30.0,20,0.0,0.007402896881101407,0.02850667245903566,-64.63053894042969,,,,0.5544955560187487,7.805958025252394,33.715668040212286,49.97820995147608,34.27016359623103,50.21318029104145
40.0,50.0,80.0,20,0.0,0.007581710815427111,0.028800395103659795,-25.221086502075195,,,,1.702883437879347,16.596762314780037,33.23380071551185,50.45897566642718,34.93668415339119,52.0420248562606
40.0,40.0,60.0,20,0.0,0.39020776748652974,0.4754078315514672,-58.61121779797124,7.739586041098334,,,0.7550845694717808,11.439854616916595,31.000138682199072,48.79977197700503,31.755223251670852,49.65351766773339
40.0,40.0,50.0,20,0.0,0.4607319831847815,0.469050905281528,-57.36837852291944,8.40187481152787,,,0.7192309335383893,13.49736657125983,33.23314162741768,50.3284292484473,33.95237256095607,51.64614527899437
40.0,40.0,30.0,20,0.0,0.17335414886471703,0.18472025325674266,-58.801172429865055,7.231524845706343,,,0.36356601558330665,6.446846948584831,33.55480841071619,49.9587546331138,33.9183744262995,50.13022873913883
